idmun,nmun,lat,lon,dh,ides
183,Tlapacoyan                   ,19.9627,-97.2125,6,30
23,Galeana                      ,30.1129,-107.6167,7,8
188,Totutla                      ,19.2113,-96.9613,6,30
189,Tuxpan                       ,20.9643,-97.4039,6,30
191,Ursulo Galván                ,19.4064,-96.36,6,30
192,Vega de Alatorre             ,20.0275,-96.6498,6,30
193,Veracruz                     ,19.1903,-96.15299999999999,6,30
195,Xoxocotla                    ,18.6478,-97.1519,6,30
24,Santa Isabel                 ,28.3433,-106.3681,7,8
196,Yanga                        ,18.8338,-96.7985,6,30
197,Yecuatla                     ,19.8662,-96.7762,6,30
198,Zacualpan                    ,20.4337,-98.3487,6,30
200,Zentla                       ,19.1153,-96.8588,6,30
201,Zongolica                    ,18.6669,-96.9984,6,30
202,Zontecomatlán de López y Fuen,20.762,-98.3429,6,30
203,Zozocolco de Hidalgo         ,20.1408,-97.5755,6,30
204,Agua Dulce                   ,18.1383,-94.1472,6,30
205,El Higo                      ,21.7687,-98.4537,6,30
25,Gómez Farías                 ,29.357,-107.7387,7,8
207,Tres Valles                  ,18.2409,-96.1348,6,30
208,Carlos A. Carrillo           ,18.3717,-95.7448,6,30
209,Tatahuicapan de Juárez       ,18.2464,-94.7602,6,30
210,Uxpanapa                     ,17.276,-94.4513,6,30
211,San Rafael                   ,20.188,-96.87100000000001,6,30
212,Santiago Sochiapan           ,17.6637,-95.7346,6,30
1,Abalá                        ,20.6476,-89.6809,6,31
2,Acanceh                      ,20.8125,-89.4535,6,31
3,Akil                         ,20.2671,-89.3468,6,31
2,Campeche                     ,19.8448,-90.5396,6,4
26,Gran Morelos                 ,28.2478,-106.5101,7,8
4,Baca                         ,21.1095,-89.3994,6,31
5,Bokobá                       ,21.0069,-89.1795,6,31
6,Buctzotz                     ,21.2019,-88.7945,6,31
7,Cacalchén                    ,20.9831,-89.2282,6,31
8,Calotmul                     ,21.0193,-88.177,6,31
9,Cansahcab                    ,21.1581,-89.1023,6,31
10,Cantamayec                   ,20.4706,-89.0809,6,31
11,Celestún                     ,20.8601,-90.3995,6,31
12,Cenotillo                    ,20.9658,-88.6044,6,31
13,Conkal                       ,21.0739,-89.5213,6,31
27,Guachochi                    ,26.8192,-107.0694,7,8
14,Cuncunul                     ,20.6412,-88.2966,6,31
15,Cuzamá                       ,20.7415,-89.31700000000001,6,31
16,Chacsinkín                   ,20.1726,-89.0164,6,31
17,Chankom                      ,20.5686,-88.5123,6,31
18,Chapab                       ,20.4588,-89.4566,6,31
19,Chemax                       ,20.655,-87.9373,6,31
20,Chicxulub Pueblo             ,21.1373,-89.5151,6,31
21,Chichimilá                   ,20.6313,-88.2174,6,31
22,Chikindzonot                 ,20.3337,-88.4865,6,31
23,Chocholá                     ,20.7502,-89.8307,6,31
28,Guadalupe                    ,31.3901,-106.1018,6,8
24,Chumayel                     ,20.4295,-89.3025,6,31
25,Dzán                         ,20.3878,-89.4689,6,31
26,Dzemul                       ,21.2115,-89.3088,6,31
27,Dzidzantún                   ,21.2467,-89.04299999999999,6,31
28,Dzilam de Bravo              ,21.3932,-88.8919,6,31
29,Dzilam González              ,21.2802,-88.9298,6,31
30,Dzitás                       ,20.8399,-88.5278,6,31
31,Dzoncauich                   ,21.1292,-88.8909,6,31
32,Espita                       ,21.0111,-88.3068,6,31
33,Halachó                      ,20.4778,-90.0821,6,31
29,Guadalupe y Calvo            ,26.0945,-106.9644,7,8
34,Hocabá                       ,20.8162,-89.2451,6,31
35,Hoctún                       ,20.8652,-89.2021,6,31
36,Homún                        ,20.7395,-89.2857,6,31
37,Huhí                         ,20.725,-89.1622,6,31
38,Hunucmá                      ,21.0162,-89.8771,6,31
39,Ixil                         ,21.153,-89.4812,6,31
40,Izamal                       ,20.933,-89.0197,6,31
41,Kanasín                      ,20.9346,-89.5581,6,31
42,Kantunil                     ,20.7964,-89.0365,6,31
43,Kaua                         ,20.6201,-88.4146,6,31
30,Guazapares                   ,27.2764,-108.28,7,8
44,Kinchil                      ,20.9165,-89.9476,6,31
45,Kopomá                       ,20.649,-89.8995,6,31
46,Mama                         ,20.4774,-89.3656,6,31
47,Maní                         ,20.3878,-89.3929,6,31
48,Maxcanú                      ,20.5851,-90.0006,6,31
49,Mayapán                      ,20.4687,-89.2152,6,31
50,Mérida                       ,20.9672,-89.6244,6,31
51,Mocochá                      ,21.1057,-89.4521,6,31
52,Motul                        ,21.0956,-89.2839,6,31
53,Muna                         ,20.484,-89.7134,6,31
31,Guerrero                     ,28.5482,-107.4869,7,8
54,Muxupip                      ,21.0428,-89.3299,6,31
55,Opichén                      ,20.5507,-89.8562,6,31
56,Oxkutzcab                    ,20.3019,-89.4188,6,31
57,Panabá                       ,21.2969,-88.2712,6,31
58,Peto                         ,20.1259,-88.92399999999999,6,31
59,Progreso                     ,21.2826,-89.6636,6,31
60,Quintana Roo                 ,20.8672,-88.6318,6,31
61,Río Lagartos                 ,21.5978,-88.15799999999999,6,31
62,Sacalum                      ,20.4958,-89.5912,6,31
63,Samahil                      ,20.8835,-89.8888,6,31
32,Hidalgo del Parral           ,26.9221,-105.6671,7,8
64,Sanahcat                     ,20.7713,-89.2148,6,31
65,San Felipe                   ,21.5676,-88.2321,6,31
66,Santa Elena                  ,20.3289,-89.6433,6,31
67,Seyé                         ,20.837,-89.3723,6,31
68,Sinanché                     ,21.2256,-89.1858,6,31
69,Sotuta                       ,20.595,-89.0067,6,31
70,Sucilá                       ,21.1562,-88.3139,6,31
71,Sudzal                       ,20.8721,-88.9888,6,31
72,Suma                         ,21.0865,-89.1483,6,31
73,Tahdziú                      ,20.2038,-88.9449,6,31
33,Huejotitán                   ,27.0547,-106.1795,7,8
74,Tahmek                       ,20.8755,-89.2558,6,31
75,Teabo                        ,20.4004,-89.2849,6,31
76,Tecoh                        ,20.7417,-89.4743,6,31
77,Tekal de Venegas             ,21.0141,-88.947,6,31
78,Tekantó                      ,21.0116,-89.1061,6,31
79,Tekax                        ,20.2035,-89.2884,6,31
80,Tekit                        ,20.5335,-89.3331,6,31
81,Tekom                        ,20.6022,-88.2644,6,31
82,Telchac Pueblo               ,21.2033,-89.2713,6,31
83,Telchac Puerto               ,21.343,-89.2642,6,31
34,Ignacio Zaragoza             ,29.6432,-107.7642,7,8
84,Temax                        ,21.1518,-88.9386,6,31
85,Temozón                      ,20.8037,-88.2012,6,31
86,Tepakán                      ,21.0493,-89.0394,6,31
87,Tetiz                        ,20.9619,-89.9334,6,31
88,Teya                         ,21.0485,-89.0737,6,31
89,Ticul                        ,20.3983,-89.5344,6,31
90,Timucuy                      ,20.8105,-89.5135,6,31
91,Tinum                        ,20.7671,-88.3912,6,31
92,Tixcacalcupul                ,20.5371,-88.2703,6,31
93,Tixkokob                     ,21.0026,-89.395,6,31
35,Janos                        ,30.8873,-108.1898,6,8
94,Tixmehuac                    ,20.2357,-89.109,6,31
95,Tixpéhual                    ,20.9782,-89.4419,6,31
96,Tizimín                      ,21.1433,-88.152,6,31
97,Tunkás                       ,20.9023,-88.7523,6,31
98,Tzucacab                     ,20.0719,-89.0503,6,31
99,Uayma                        ,20.7178,-88.3171,6,31
100,Ucú                          ,21.0317,-89.7464,6,31
101,Umán                         ,20.8819,-89.7483,6,31
102,Valladolid                   ,20.6897,-88.20100000000001,6,31
103,Xocchel                      ,20.8335,-89.1837,6,31
3,Carmen                       ,18.6378,-91.8364,6,4
36,Jiménez                      ,27.1305,-104.92299999999999,7,8
104,Yaxcabá                      ,20.5491,-88.8272,6,31
105,Yaxkukul                     ,21.0635,-89.4192,6,31
106,Yobaín                       ,21.2335,-89.1165,6,31
1,Apozol                       ,21.4709,-103.0912,6,32
2,Apulco                       ,21.3884,-102.6812,6,32
3,Atolinga                     ,21.8069,-103.4656,6,32
4,Benito Juárez                ,21.5045,-103.556,6,32
5,Calera                       ,22.949,-102.7023,6,32
6,Cañitas de Felipe Pescador   ,23.607,-102.7266,6,32
7,Concepción del Oro           ,24.6132,-101.4205,6,32
37,Juárez                       ,31.7465,-106.485,6,8
8,Cuauhtémoc                   ,22.4487,-102.35,6,32
9,Chalchihuites                ,23.4774,-103.884,6,32
10,Fresnillo                    ,23.1749,-102.8682,6,32
11,Trinidad García de la Cadena ,21.2098,-103.4649,6,32
12,Genaro Codina                ,22.4876,-102.4566,6,32
13,General Enrique Estrada      ,22.9951,-102.74,6,32
14,General Francisco R. Murguía ,23.9947,-103.0198,6,32
15,El Plateado de Joaquín Amaro ,21.9367,-103.0924,6,32
16,General Pánfilo Natera       ,22.6644,-102.1099,6,32
17,Guadalupe                    ,22.7468,-102.5188,6,32
38,Julimes                      ,28.4231,-105.4306,7,8
18,Huanusco                     ,21.7722,-102.97200000000001,6,32
19,Jalpa                        ,21.6322,-102.9758,6,32
20,Jerez                        ,22.6494,-102.9899,6,32
21,Jiménez del Teul             ,23.2541,-103.7984,6,32
22,Juan Aldama                  ,24.2905,-103.3936,6,32
23,Juchipila                    ,21.4115,-103.1192,6,32
24,Loreto                       ,22.2722,-101.9866,6,32
25,Luis Moya                    ,22.4325,-102.2492,6,32
26,Mazapil                      ,24.6381,-101.555,6,32
27,Melchor Ocampo               ,24.8317,-101.6422,6,32
39,López                        ,27.0025,-105.0331,7,8
28,Mezquital del Oro            ,21.2167,-103.3629,6,32
29,Miguel Auza                  ,24.2944,-103.4514,6,32
30,Momax                        ,21.922,-103.314,6,32
31,Monte Escobedo               ,22.3028,-103.5616,6,32
32,Morelos                      ,22.8622,-102.6095,6,32
33,Moyahua de Estrada           ,21.2656,-103.1657,6,32
34,Nochistlán de Mejía          ,21.3633,-102.8472,6,32
35,Noria de Ángeles             ,22.4427,-101.9089,6,32
36,Ojocaliente                  ,22.572,-102.2529,6,32
37,Pánuco                       ,22.876,-102.5409,6,32
40,Madera                       ,29.19,-108.1414,7,8
38,Pinos                        ,22.2988,-101.5752,6,32
39,Río Grande                   ,23.8274,-103.0343,6,32
40,Sain Alto                    ,23.5798,-103.2475,6,32
41,El Salvador                  ,24.5206,-100.8678,6,32
42,Sombrerete                   ,23.6314,-103.6413,6,32
43,Susticacán                   ,22.6111,-103.0997,6,32
44,Tabasco                      ,21.8653,-102.9131,6,32
45,Tepechitlán                  ,21.6711,-103.3276,6,32
46,Tepetongo                    ,22.4613,-103.1479,6,32
47,Teúl de González Ortega      ,21.4641,-103.462,6,32
41,Maguarichi                   ,27.8593,-107.994,7,8
48,Tlaltenango de Sánchez Román ,21.783,-103.3058,6,32
49,Valparaíso                   ,22.7719,-103.5672,6,32
50,Vetagrande                   ,22.8328,-102.5555,6,32
51,Villa de Cos                 ,23.2939,-102.3469,6,32
52,Villa García                 ,22.1649,-101.9563,6,32
53,Villa González Ortega        ,22.513,-101.9138,6,32
54,Villa Hidalgo                ,22.3571,-101.7126,6,32
55,Villanueva                   ,22.3543,-102.8837,6,32
56,Zacatecas                    ,22.7761,-102.5718,6,32
57,Trancoso                     ,22.7354,-102.366,6,32
42,Manuel Benavides             ,29.1074,-103.9078,6,8
58,Santa María de la Paz        ,21.5122,-103.40700000000001,6,32
89,Techaluta de Montenegro      ,20.0742,-103.5517,6,14
125,Tonanitla                    ,19.6882,-99.0544,6,15
2,Acatlán de Pérez Figueroa    ,18.5386,-96.6076,6,20
567,Zapotitlán Lagunas           ,17.7555,-98.3896,6,20
568,Zapotitlán Palmas            ,17.8899,-97.8181,6,20
569,Santa Inés de Zaragoza       ,17.2285,-97.1592,6,20
570,Zimatlán de Álvarez          ,16.8667,-96.7856,6,20
178,Tlacotalpan                  ,18.613,-95.6563,6,30
179,Tlacotepec de Mejía          ,19.1921,-96.8365,6,30
43,Matachí                      ,28.8432,-107.7546,7,8
44,Matamoros                    ,26.7639,-105.5833,7,8
45,Meoqui                       ,28.2678,-105.4803,7,8
4,Champotón                    ,19.3562,-90.7239,6,4
46,Morelos                      ,26.6705,-107.6772,7,8
47,Moris                        ,28.1484,-108.5232,7,8
48,Namiquipa                    ,29.2508,-107.4089,7,8
49,Nonoava                      ,27.4721,-106.7353,7,8
50,Nuevo Casas Grandes          ,30.414,-107.9121,7,8
51,Ocampo                       ,28.1938,-108.3667,7,8
52,Ojinaga                      ,29.5645,-104.4157,6,8
53,Praxedis G. Guerrero         ,31.3721,-106.0054,6,8
54,Riva Palacio                 ,28.546,-106.5026,7,8
55,Rosales                      ,28.1869,-105.5544,7,8
5,Hecelchakán                  ,20.177,-90.1345,6,4
56,Rosario                      ,27.3196,-106.2955,7,8
57,San Francisco de Borja       ,27.9018,-106.6849,7,8
58,San Francisco de Conchos     ,27.5886,-105.3346,7,8
59,San Francisco del Oro        ,26.859,-105.8501,7,8
60,Santa Bárbara                ,26.8021,-105.8181,7,8
61,Satevó                       ,27.956,-106.1072,7,8
62,Saucillo                     ,28.0327,-105.288,7,8
63,Temósachic                   ,28.9528,-107.8298,7,8
64,El Tule                      ,27.0536,-106.2663,7,8
65,Urique                       ,27.2127,-107.9143,7,8
6,Hopelchén                    ,19.7455,-89.845,6,4
66,Uruachi                      ,27.8679,-108.2152,7,8
67,Valle de Zaragoza            ,27.4571,-105.811,7,8
3,Coyoacán                     ,19.3502,-99.1621,6,9
4,Cuajimalpa de Morelos        ,19.3574,-99.2998,6,9
5,Gustavo A. Madero            ,19.4829,-99.1135,6,9
7,Iztapalapa                   ,19.359,-99.0926,6,9
8,La Magdalena Contreras       ,19.3049,-99.2415,6,9
7,Palizada                     ,18.2536,-92.0909,6,4
9,Milpa Alta                   ,19.1912,-99.0234,6,9
10,Álvaro Obregón               ,19.3908,-99.1954,6,9
11,Tláhuac                      ,19.2706,-99.0048,6,9
12,Tlalpan                      ,19.2883,-99.1671,6,9
13,Xochimilco                   ,19.2635,-99.1049,6,9
16,Miguel Hidalgo               ,19.4073,-99.1908,6,9
17,Venustiano Carranza          ,19.4193,-99.1137,6,9
1,Canatlán                     ,24.5273,-104.7784,6,10
8,Tenabo                       ,20.0397,-90.2258,6,4
2,Canelas                      ,25.123,-106.5456,6,10
3,Coneto de Comonfort          ,24.9791,-104.7689,6,10
4,Cuencamé                     ,24.8709,-103.6985,6,10
5,Durango                      ,24.024,-104.6702,6,10
6,General Simón Bolívar        ,24.6891,-103.226,6,10
7,Gómez Palacio                ,25.5701,-103.4964,6,10
8,Guadalupe Victoria           ,24.4464,-104.1237,6,10
9,Guanaceví                    ,25.9317,-105.9544,6,10
10,Hidalgo                      ,26.2514,-104.9135,6,10
11,Indé                         ,25.912,-105.2238,6,10
3,Calvillo                     ,21.8469,-102.7188,6,1
9,Escárcega                    ,18.6043,-90.73200000000001,6,4
12,Lerdo                        ,25.5366,-103.5248,6,10
13,Mapimí                       ,25.8333,-103.8482,6,10
14,Mezquital                    ,23.4735,-104.3967,6,10
15,Nazas                        ,25.2278,-104.1138,6,10
16,Nombre de Dios               ,23.8482,-104.2448,6,10
17,Ocampo                       ,26.4416,-105.5064,6,10
18,El Oro                       ,25.9493,-105.3649,6,10
19,Otáez                        ,24.6987,-105.9941,6,10
20,Pánuco de Coronado           ,24.401,-104.3193,6,10
21,Peñón Blanco                 ,24.7925,-104.0343,6,10
10,Calakmul                     ,18.5054,-89.3973,6,4
22,Poanas                       ,23.9751,-104.0441,6,10
23,Pueblo Nuevo                 ,23.7782,-105.3602,6,10
24,Rodeo                        ,25.1807,-104.5604,6,10
25,San Bernardo                 ,26.0008,-105.5233,6,10
26,San Dimas                    ,24.1022,-105.9312,6,10
27,San Juan de Guadalupe        ,24.6309,-102.7821,6,10
28,San Juan del Río             ,24.7783,-104.4592,6,10
29,San Luis del Cordero         ,25.4176,-104.2778,6,10
30,San Pedro del Gallo          ,25.5659,-104.2928,6,10
31,Santa Clara                  ,24.4754,-103.3572,6,10
11,Candelaria                   ,18.1835,-91.0463,6,4
32,Santiago Papasquiaro         ,25.0391,-105.4209,6,10
33,Súchil                       ,23.6222,-103.9219,6,10
34,Tamazula                     ,24.9703,-106.9666,6,10
35,Tepehuanes                   ,25.3432,-105.723,6,10
36,Tlahualilo                   ,26.1074,-103.4392,6,10
37,Topia                        ,25.209,-106.5712,6,10
38,Vicente Guerrero             ,23.7311,-103.9878,6,10
39,Nuevo Ideal                  ,24.8883,-105.0742,6,10
1,Abasolo                      ,20.4509,-101.5284,6,11
2,Acámbaro                     ,20.0354,-100.7193,6,11
1,Abasolo                      ,27.1819,-101.4264,6,5
3,San Miguel de Allende        ,20.904,-100.7134,6,11
4,Apaseo el Alto               ,20.4572,-100.6216,6,11
5,Apaseo el Grande             ,20.5453,-100.6882,6,11
6,Atarjea                      ,21.267,-99.7203,6,11
7,Celaya                       ,20.5215,-100.8136,6,11
8,Manuel Doblado               ,20.7275,-101.9528,6,11
9,Comonfort                    ,20.72,-100.7612,6,11
10,Coroneo                      ,20.1986,-100.3644,6,11
11,Cortazar                     ,20.4835,-100.9637,6,11
12,Cuerámaro                    ,20.6265,-101.6704,6,11
2,Acuña                        ,29.33,-100.9783,5,5
13,Doctor Mora                  ,21.1426,-100.3189,6,11
14,Dolores Hidalgo Cuna de la In,21.1592,-100.9172,6,11
15,Guanajuato                   ,21.0161,-101.2536,6,11
16,Huanímaro                    ,20.3683,-101.4969,6,11
17,Irapuato                     ,20.6728,-101.3481,6,11
18,Jaral del Progreso           ,20.3765,-101.064,6,11
19,Jerécuaro                    ,20.15,-100.5105,6,11
20,León                         ,21.122,-101.6832,6,11
21,Moroleón                     ,20.1319,-101.1892,6,11
22,Ocampo                       ,21.6485,-101.478,6,11
3,Allende                      ,28.3472,-100.8542,6,5
23,Pénjamo                      ,20.4318,-101.725,6,11
24,Pueblo Nuevo                 ,20.526,-101.3708,6,11
25,Purísima del Rincón          ,21.0296,-101.8781,6,11
26,Romita                       ,20.8712,-101.5171,6,11
27,Salamanca                    ,20.5687,-101.1999,6,11
28,Salvatierra                  ,20.2161,-100.8814,6,11
29,San Diego de la Unión        ,21.4664,-100.8733,6,11
30,San Felipe                   ,21.4793,-101.2159,6,11
31,San Francisco del Rincón     ,21.0187,-101.8585,6,11
32,San José Iturbide            ,21.0008,-100.3857,6,11
4,Arteaga                      ,25.4506,-100.8496,6,5
33,San Luis de la Paz           ,21.2988,-100.5151,6,11
34,Santa Catarina               ,21.1399,-100.0669,6,11
35,Santa Cruz de Juventino Rosas,20.6432,-100.994,6,11
36,Santiago Maravatío           ,20.1724,-100.9952,6,11
37,Silao de la Victoria         ,20.9445,-101.4262,6,11
38,Tarandacuao                  ,20.004,-100.5163,6,11
39,Tarimoro                     ,20.2885,-100.7559,6,11
40,Tierra Blanca                ,21.1,-100.1592,6,11
41,Uriangato                    ,20.141,-101.1781,6,11
42,Valle de Santiago            ,20.3913,-101.1814,6,11
5,Candela                      ,26.8403,-100.6639,6,5
43,Victoria                     ,21.2122,-100.2159,6,11
44,Villagrán                    ,20.5114,-100.9965,6,11
45,Xichú                        ,21.2986,-100.0596,6,11
46,Yuriria                      ,20.2127,-101.1309,6,11
1,Acapulco de Juárez           ,16.8619,-99.8866,6,12
2,Ahuacuotzingo                ,17.7141,-98.9349,6,12
3,Ajuchitlán del Progreso      ,18.1596,-100.4961,6,12
4,Alcozauca de Guerrero        ,17.4635,-98.3839,6,12
5,Alpoyeca                     ,17.6701,-98.5132,6,12
6,Apaxtla                      ,18.1301,-99.9323,6,12
6,Castaños                     ,26.7853,-101.4306,6,5
7,Arcelia                      ,18.3158,-100.28399999999999,6,12
8,Atenango del Río             ,18.1043,-99.1078,6,12
9,Atlamajalcingo del Monte     ,17.3117,-98.6051,6,12
10,Atlixtac                     ,17.5637,-98.9332,6,12
11,Atoyac de Álvarez            ,17.2127,-100.4331,6,12
12,Ayutla de los Libres         ,16.9653,-99.0974,6,12
13,Azoyú                        ,16.733,-98.6011,6,12
14,Benito Juárez                ,17.1364,-100.4687,6,12
15,Buenavista de Cuéllar        ,18.4579,-99.4053,6,12
16,Coahuayutla de José María Iza,18.3164,-101.7346,6,12
7,Cuatro Ciénegas              ,26.9858,-102.0667,6,5
17,Cocula                       ,18.2359,-99.6612,6,12
18,Copala                       ,16.6088,-98.9786,6,12
19,Copalillo                    ,18.0342,-99.0417,6,12
20,Copanatoyac                  ,17.4618,-98.7135,6,12
21,Coyuca de Benítez            ,17.009,-100.0894,6,12
22,Coyuca de Catalán            ,18.331,-100.6986,6,12
23,Cuajinicuilapa               ,16.472,-98.4167,6,12
24,Cualác                       ,17.7428,-98.6607,6,12
25,Cuautepec                    ,16.749,-99.0015,6,12
26,Cuetzala del Progreso        ,18.1341,-99.8315,6,12
4,Cosío                        ,22.3664,-102.3,6,1
8,Escobedo                     ,27.2347,-101.4125,6,5
27,Cutzamala de Pinzón          ,18.4652,-100.5785,6,12
28,Chilapa de Álvarez           ,17.5942,-99.1777,6,12
29,Chilpancingo de los Bravo    ,17.5516,-99.5011,6,12
30,Florencio Villarreal         ,16.7239,-99.1238,6,12
31,General Canuto A. Neri       ,18.4185,-100.0721,6,12
32,General Heliodoro Castillo   ,17.7894,-99.9783,6,12
33,Huamuxtitlán                 ,17.8022,-98.5653,6,12
34,Huitzuco de los Figueroa     ,18.306,-99.3343,6,12
35,Iguala de la Independencia   ,18.3445,-99.5384,6,12
36,Igualapa                     ,16.7437,-98.4766,6,12
9,Francisco I. Madero          ,25.775,-103.2731,6,5
37,Ixcateopan de Cuauhtémoc     ,18.5025,-99.7936,6,12
38,Zihuatanejo de Azueta        ,17.6505,-101.5482,6,12
39,Juan R. Escudero             ,17.169,-99.522,6,12
40,Leonardo Bravo               ,17.6608,-99.6773,6,12
41,Malinaltepec                 ,17.2446,-98.6711,6,12
42,Mártir de Cuilapan           ,17.7419,-99.3293,6,12
43,Metlatónoc                   ,17.1954,-98.4071,6,12
44,Mochitlán                    ,17.4724,-99.3713,6,12
45,Olinalá                      ,17.7783,-98.7413,6,12
46,Ometepec                     ,16.6851,-98.4044,6,12
10,Frontera                     ,26.9261,-101.4494,6,5
47,Pedro Ascencio Alquisiras    ,18.5124,-99.887,6,12
48,Petatlán                     ,17.5382,-101.2746,6,12
49,Pilcaya                      ,18.7476,-99.6762,6,12
50,Pungarabato                  ,18.3623,-100.6682,6,12
51,Quechultenango               ,17.4092,-99.2408,6,12
52,San Luis Acatlán             ,16.8086,-98.7336,6,12
53,San Marcos                   ,16.7973,-99.39,6,12
54,San Miguel Totolapan         ,18.1613,-100.3908,6,12
55,Taxco de Alarcón             ,18.5574,-99.6046,6,12
56,Tecoanapa                    ,16.9889,-99.2609,6,12
11,General Cepeda               ,25.3799,-101.4793,6,5
57,Técpan de Galeana            ,17.2226,-100.6324,6,12
58,Teloloapan                   ,18.3718,-99.8696,6,12
59,Tepecoacuilco de Trujano     ,18.287,-99.4667,6,12
60,Tetipac                      ,18.6494,-99.649,6,12
61,Tixtla de Guerrero           ,17.5667,-99.3983,6,12
62,Tlacoachistlahuaca           ,16.8099,-98.3017,6,12
63,Tlacoapa                     ,17.2599,-98.7482,6,12
64,Tlalchapa                    ,18.4087,-100.4783,6,12
65,Tlalixtaquilla de Maldonado  ,17.5745,-98.3699,6,12
66,Tlapa de Comonfort           ,17.5469,-98.5821,6,12
12,Guerrero                     ,28.3084,-100.3787,5,5
67,Tlapehuala                   ,18.2398,-100.5416,6,12
68,La Unión de Isidoro Montes de,17.9823,-101.8057,6,12
69,Xalpatláhuac                 ,17.4709,-98.6064,6,12
70,Xochihuehuetlán              ,17.9056,-98.4877,6,12
71,Xochistlahuaca               ,16.7924,-98.2425,6,12
72,Zapotitlán Tablas            ,17.4229,-98.7817,6,12
73,Zirándaro                    ,18.4791,-100.9759,6,12
74,Zitlala                      ,17.6903,-99.1852,6,12
75,Eduardo Neri                 ,17.6532,-99.5259,6,12
76,Acatepec                     ,17.3252,-98.9103,6,12
13,Hidalgo                      ,27.7917,-99.8761,5,5
77,Marquelia                    ,16.5833,-98.8179,6,12
78,Cochoapa el Grande           ,17.193,-98.4553,6,12
79,José Joaquín de Herrera      ,17.4487,-99.0244,6,12
80,Juchitán                     ,16.6271,-98.6367,6,12
81,Iliatenco                    ,17.0455,-98.6858,6,12
1,Acatlán                      ,20.1458,-98.4384,6,13
2,Acaxochitlán                 ,20.1586,-98.2033,6,13
3,Actopan                      ,20.269,-98.9429,6,13
4,Agua Blanca de Iturbide      ,20.3495,-98.3564,6,13
5,Ajacuba                      ,20.0925,-99.1222,6,13
14,Jiménez                      ,29.0703,-100.6742,5,5
6,Alfajayucan                  ,20.41,-99.3496,6,13
7,Almoloya                     ,19.7033,-98.4033,6,13
8,Apan                         ,19.71,-98.4519,6,13
9,El Arenal                    ,20.2214,-98.9111,6,13
10,Atitalaquia                  ,20.0592,-99.2211,6,13
11,Atlapexco                    ,21.0171,-98.3482,6,13
12,Atotonilco el Grande         ,20.2869,-98.669,6,13
13,Atotonilco de Tula           ,20.0078,-99.2202,6,13
14,Calnali                      ,20.8972,-98.5835,6,13
15,Cardonal                     ,20.6134,-99.1171,6,13
15,Juárez                       ,27.6065,-100.7271,6,5
16,Cuautepec de Hinojosa        ,20.0355,-98.3097,6,13
17,Chapantongo                  ,20.2853,-99.4132,6,13
18,Chapulhuacán                 ,21.1594,-98.9046,6,13
19,Chilcuautla                  ,20.3308,-99.2317,6,13
20,Eloxochitlán                 ,20.7467,-98.8091,6,13
21,Emiliano Zapata              ,19.657,-98.5474,6,13
22,Epazoyucan                   ,20.018,-98.6362,6,13
23,Francisco I. Madero          ,20.2452,-99.0889,6,13
24,Huasca de Ocampo             ,20.2036,-98.5776,6,13
25,Huautla                      ,21.0314,-98.2868,6,13
16,Lamadrid                     ,27.0485,-101.7936,6,5
26,Huazalingo                   ,20.9803,-98.5077,6,13
27,Huehuetla                    ,20.4603,-98.0784,6,13
28,Huejutla de Reyes            ,21.1394,-98.4205,6,13
29,Huichapan                    ,20.3753,-99.6512,6,13
30,Ixmiquilpan                  ,20.4849,-99.2188,6,13
31,Jacala de Ledezma            ,21.0083,-99.1886,6,13
32,Jaltocán                     ,21.1332,-98.5384,6,13
33,Juárez Hidalgo               ,20.7837,-98.8289,6,13
34,Lolotla                      ,20.8412,-98.7173,6,13
35,Metepec                      ,20.2384,-98.3222,6,13
17,Matamoros                    ,25.5281,-103.2304,6,5
36,San Agustín Metzquititlán    ,20.5326,-98.6386,6,13
37,Metztitlán                   ,20.5947,-98.7641,6,13
38,Mineral del Chico            ,20.2156,-98.7312,6,13
40,La Misión                    ,21.0994,-99.1232,6,13
41,Mixquiahuala de Juárez       ,20.2294,-99.2138,6,13
42,Molango de Escamilla         ,20.7865,-98.7308,6,13
43,Nicolás Flores               ,20.7678,-99.1506,6,13
44,Nopala de Villagrán          ,20.2517,-99.6443,6,13
45,Omitlán de Juárez            ,20.1695,-98.6486,6,13
5,Jesús María                  ,21.9613,-102.3434,6,1
18,Monclova                     ,26.9012,-101.4172,6,5
46,San Felipe Orizatlán         ,21.1709,-98.6078,6,13
47,Pacula                       ,21.0508,-99.2961,6,13
48,Pachuca de Soto              ,20.1224,-98.73700000000001,6,13
49,Pisaflores                   ,21.1948,-99.006,6,13
50,Progreso de Obregón          ,20.2482,-99.1895,6,13
51,Mineral de la Reforma        ,20.0724,-98.696,6,13
52,San Agustín Tlaxiaca         ,20.1157,-98.8868,6,13
53,San Bartolo Tutotepec        ,20.3991,-98.2021,6,13
54,San Salvador                 ,20.2846,-99.0156,6,13
55,Santiago de Anaya            ,20.3826,-98.964,6,13
19,Morelos                      ,28.4101,-100.8866,6,5
56,Santiago Tulantepec de Lugo G,20.0392,-98.35700000000001,6,13
57,Singuilucan                  ,19.9675,-98.5172,6,13
58,Tasquillo                    ,20.5517,-99.3124,6,13
59,Tecozautla                   ,20.5339,-99.6349,6,13
60,Tenango de Doria             ,20.3381,-98.2267,6,13
61,Tepeapulco                   ,19.7857,-98.5537,6,13
